Symbol,Description,"Relative volume, 1 day","Price change %, 1 day","Performance %, 1 week","Performance %, 1 month","Performance %, 3 months","Performance %, 6 months","Performance %, 1 year","Performance %, All Time",Industry,Price,Price - Currency,"High, 52 weeks","High, 52 weeks - Currency","Simple moving average, 50, 1 day","Simple moving average, 200, 1 day","Exponential moving average, 20, 1 day"
VSSL,Vardhman Special Steels Limited,1.1165121814039307,0.05495260337958198,2.002801120448173,19.471784776902876,30.80100574712644,49.73273026315789,35.070474777448055,2817.4749456961895,Steel,364.15,INR,375.95,INR,317.8019999999999,278.8153000000001,349.1359995772273
DABUR,Dabur India Limited,0.9650387277367238,0.052534804307850964,-1.7539334537013185,-7.548543689320394,-10.418626528692382,-21.625514403292186,-32.58407079646018,5214.855559611844,Household/Personal care,380.9,INR,551.65,INR,416.5830000000006,461.1265000000001,394.65079887605503
COFORGE,Coforge Limited,0.516174838783577,0.05071508266558474,3.0182767624020865,13.047962867457455,35.708880786957415,71.14600503166477,13.314187248707638,13599.863001369988,Information technology services,1972.8,INR,2021.2,INR,1692.4020000000019,1530.1969999999963,1883.524016419513
ASTRAZEN,AstraZeneca Pharma India Limited,0.5204857546201231,0.05042864346949068,-2.7519081296827954,-16.23642943305187,-17.861367400047314,-18.878504672897197,-23.448351890640502,23202.013422818793,Pharmaceuticals: major,6944,INR,9849.5,INR,7836.020000000008,8419.990000000002,7315.252335636354
DOMS,DOMS Industries Limited,2.1212612088231904,0.04982786736727257,0.7159142726858102,-2.42534016610709,3.748414674244902,3.694835680751165,-18.946788990825695,57.764285714285705,Office equipment/Supplies,2208.7,INR,2755,INR,2255.3060000000023,2342.5030000000006,2220.7711165919104
DHANUKA,Dhanuka Agritech Limited,0.8976630565835962,0.049497599366430736,2.520795293162916,-0.8194308145240454,-7.711624509177238,1.3386142584979468,-38.599635479951395,991.4147103977259,Chemicals: specialty,1010.65,INR,1620.4,INR,1019.793,1078.3519999999971,999.5283564332843
DIVGIITTS,Divgi TorqTransfer Systems Ltd.,0.5644026386076678,0.04857512953367139,2.9833333333333294,28.461538461538456,55.485656768998496,75.53977272727272,88.26934795856185,99.32258064516128,Auto parts: OEM,1235.8,INR,1329.8,INR,1063.6450000000002,777.641,1186.7974997415997
TEAMLEASE,TeamLease Services Limited,1.5902871839304222,0.04799999999999273,-0.7460317460317533,-0.7539084199666694,-10.415472779369635,8.46487424111014,-33.19444444444445,45.41860465116278,Personnel services,1250.6,INR,1944.3,INR,1311.3239999999942,1374.1354999999944,1260.694270767913
ADANIPORTS,Adani Ports & Special Economic Zone Ltd,0.4298013453520233,0.04687957808379458,-0.2745327102803765,-0.052687038988414175,-5.228975853455456,14.660846205507049,27.60089686098654,1008.6363636363636,Other transportation,1707.3,INR,1891.1,INR,1745.0380000000002,1603.6050000000002,1691.2582127161688
SHALBY,Shalby Ltd.,0.5421834085035566,0.04585953878408124,-1.7499839155890102,-7.956120788379235,-13.980735650312617,3.147585275244847,-23.261306532663312,-36.291197329995825,Hospital/Nursing management,152.71,INR,274.7,INR,161.92419999999996,169.3674999999999,155.47085951295335
VERTIS,Vertis Infrastructure Trust Units,0.16393442622950818,0.043478260869562746,-0.6047516198704128,1.8141592920353957,6.527777777777776,7.523364485981307,15.91939546599496,15.049999999999997,Investment trusts,115.05,INR,125,INR,111.63860000000003,,114.6000832406151
CDSL,Central Depository Services (India) Limited,0.65352983398686,0.04304160688665058,-1.1482846611851465,3.303703703703697,13.937908496732021,13.752039151712882,-8.59277708592778,1015.6799999999998,Investment banks/Brokers,1394.6,INR,1673.7,INR,1362.7140000000038,1347.3555000000008,1378.5293099095534
SAGILITY,Sagility Limited,0.3089484396812845,0.04273504273504942,5.474205902230231,5.688487584650121,16.1786600496278,18.591691995947325,4.930524428507402,50.74050225370252,Miscellaneous commercial services,46.82,INR,57.89,INR,42.87620000000006,44.54230000000003,44.7287815108024
PTCIL,PTC Industries Ltd,1.184983153015592,0.041981528127623846,15.539393939393939,31.66473285816896,26.991739941380228,32.403600400044446,73.42260388618004,671.1974110032362,Metal fabrication,23830,INR,24125,INR,18992.640000000018,17824.619999999963,21194.552962859016
MAZDOCK,Mazagon Dock Shipbuilders Ltd.,1.0626096221419856,0.04042037186742118,-4.181184668989547,3.1164069660861675,1.0204081632653061,3.847606260227408,-9.671532846715328,2203.3969288040953,Trucks/Construction/Farm machinery,2475,INR,3061.4,INR,2463.196,2469.660000000002,2511.667823632387
CEMPRO,Cemindia Projects Ltd,1.8275121746871237,0.038553473667977484,2.642405063291146,-1.338403041825088,14.611307420494706,130.09665691229935,76.5170068027211,3984.369392441833,Engineering & construction,1297.4,INR,1649.2,INR,1378.2660000000005,921.0500000000002,1284.4019237499763
NEOGEN,Neogen Chemicals Ltd.,0.7681038782294684,0.03743390576015076,-3.9965871839777267,1.6112167300380271,13.176283748014827,54.76328362530766,44.94237288135594,751.7529880478088,Chemicals: specialty,2137.9,INR,2483.9,INR,2113.204,1588.826000000001,2162.459952534863
DLF,DLF Limited,0.676978276553515,0.03667571334262452,0.27941176470587903,4.722414190278738,17.285861713106296,16.643859048922334,-11.670984455958552,29.491079737602732,Real estate development,681.9,INR,794.8,INR,662.7760000000005,634.0444999999988,673.521138910368
DECNGOLD,Deccan Gold Mines Limited,0.6245756436998374,0.03274087932647015,-7.170450106341414,5.881479281152529,25.31200562489015,85.97391304347826,85.97391304347826,85.97391304347826,Precious metals,213.87,INR,250.8,INR,210.0392,,222.73215649287982
EMBASSY.RR,Embassy Office Parks REIT,0.8455545630917499,0.027361652643820723,0.1598210004794604,-0.3769728624957477,2.115921787709491,4.028930519326538,12.773778920308484,18.88617886178862,Real estate investment trusts,438.69,INR,462,INR,441.432000000001,434.24275,438.60207124418207
NATIONALUM,National Aluminium Co. Ltd.,1.0669592705903324,0.02673796791444458,-4.724309181204624,-1.8110236220472382,-9.309090909090903,-4.566326530612239,78.9952153110048,5995.315900768963,Aluminum,374.1,INR,445.15,INR,366.2830000000002,362.32915000000037,381.3444887885016
NPST,Network People Services Technologies Limited,0.8477447791080137,0.023277467411537685,4.486322188449845,11.973941368078174,19.860529986052995,62.47282351829094,-19.463967763096235,6042.233878108823,Packaged software,1718.8,INR,2208.6,INR,1595.6079999999993,1373.994750000001,1636.2132753192138
SHIPROCKET,Shiprocket Limited,0.22267172394933163,0.022076679667378866,2.8917486752460206,3.755725190839685,3.755725190839685,3.755725190839685,3.755725190839685,3.755725190839685,Packaged software,135.92,INR,156.9,INR,,,
ARSSBL,Anand Rathi Share and Stock Brokers Limited,0.7015257271759388,0.019419361103002047,-0.3868097862875931,-0.5694980694980782,-3.1769903186389867,3.631790744466792,19.224537037037027,19.224537037037027,Investment banks/Brokers,515.05,INR,794.85,INR,526.6180000000002,559.3595000000001,513.9210450800697
UTIAMC,UTI Asset Management Co. Ltd.,0.4145558074298258,0.017037710131755708,-1.1395531604356226,-3.9749182115594377,-5.307022260458115,-10.843922442160686,-34.86574450772987,76.10999999999999,Investment managers,880.55,INR,1418,INR,919.8429999999998,997.433,891.7966580522437
TIMKEN,Timken India Limited,0.38264610537158783,0.016001024065540194,-2.0895989974937286,-2.4136638980827994,-13.641890024868744,-5.8644578313252955,6.2087949432474785,2055.3793103448274,Industrial machinery,3125.3,INR,3925,INR,3213.1020000000003,3275.2540000000013,3174.1323527328154
HAPPSTMNDS,Happiest Minds Technologies Ltd.,0.25309577786773824,0.01412628902387664,-15.934457373545479,-9.370199692780343,-3.634136382196821,3.9342337052260645,-38.43478260869565,1.1428571428571428,Data processing services,354,INR,583.4,INR,386.59099999999876,401.5937499999987,394.47875763173124
PNGSREVA,PNGS Reva Diamond Jewellery Limited,0.6563575345746387,0.009684292078262293,-5.7153291335707035,-1.1202604366143283,36.96286472148542,41.42700629964393,37.693333333333335,37.693333333333335,Other consumer specialties,516.35,INR,644,INR,475.98499999999984,,527.2188688393953
BANKINDIA,Bank of India,0.45808129370367257,0,0.07591966319277635,2.844173345627343,3.645461043602569,-11.314984709480122,27.103786816269285,538.7664916842955,Major banks,145,INR,178.36,INR,142.44180000000006,147.75055000000006,143.3335793687822
SHUKRAPHAR,Shukra Pharmaceuticals Ltd.,1.7705281837081999,0,17.35593220338983,23.52521408182683,23.52521408182683,23.52521408182683,23.52521408182683,23.52521408182683,Pharmaceuticals: major,51.93,INR,55.54,INR,,,
NHIT,National Highways Infra Trust Units,0.1694915254237288,0,0,-0.17513134851139017,2.826217678893559,11.400651465798045,23.91304347826087,68.88888888888889,Investment trusts,171,INR,174,INR,167.92319999999984,150.48640000000003,169.87088608015986
ANANTAM,Anantam Highways Trust,0.11601701548526008,0,0.9619963806076819,0.8659244457131949,-0.8419083255378912,2.4154589371980677,2.912621359223301,2.912621359223301,Investment trusts,106,INR,117,INR,105.11859999999993,104.53649999999999,105.54718324828166
SHREMINVIT,Shrem Infra Invest Private Limited,4.107142857142857,0,-0.49504950495049505,-0.49504950495049505,-0.49504950495049505,0.5,-5.188679245283019,0.5,Investment trusts,100.5,INR,107,INR,101.10919999999996,104.13394999999998,101.05673685048015
FORCEMOT,Force Motors Limited,0.6833543786674589,0,0.8354940939210602,-5.354245538128718,-6.367041198501872,-20.091324200913242,-13.537549407114625,1370.5882352941176,Motor vehicles,17500,INR,26450,INR,18030.739999999987,19548.08000000001,17759.831703601776
SEITINVIT,Sustainable Energy Infra Trust,0.0447427293064877,0,0,-3.1746031746031744,-1.4141414141414141,-2.4,12.962962962962964,22,Real estate investment trusts,122,INR,130,INR,,,121.65181224646483
AMBUJACEM,Ambuja Cements Limited,0.3847357005894339,0,-1.591544162313209,-8.16326530612245,-5.813953488372093,-14.862308177422744,-31.35593220338983,199.88893002591632,Construction materials,405,INR,600.8,INR,424.7109999999996,470.98974999999956,412.7287736189906
BAJAJ_AUTO,Bajaj Auto Limited,0.5623561050132074,-0.008389261744966443,0.9229466553767993,2.1774539219888553,14.67192611121801,21.87116564417178,27.475935828877006,2554.56570155902,Motor vehicles,11919,INR,12470,INR,11144.479999999998,9990.477500000003,11800.281072488095
ETHOSLTD,Ethos Ltd.,3.0111800770646955,-0.010740754000921096,-3.1354051054383896,-3.3633217993079523,15.572108421270439,22.97666226332013,14.684625492772684,250.4454696722812,Catalog/Specialty distribution,2792.8,INR,3245.9,INR,2702.3839999999927,2592.648500000007,2825.176851520932
BFINVEST,BF Investment Limited,0.9726334073711113,-0.021301523058891447,5.948081264108358,-2.816026503778852,3.3924441017733304,22.85041224970554,-0.7086947323883999,443.2291540919178,Financial conglomerates,469.35,INR,584.7,INR,460.5039999999997,421.01275000000004,455.9017019409004
INFY,Infosys Limited,0.7143123645495137,-0.02654162611695608,0.5695977216091217,-3.805226866433987,-7.377049180327869,-13.277052954719878,-23.8544474393531,142052.33325820646,Information technology services,1130,INR,1728,INR,1110.2039999999981,1312.7630000000054,1135.4976228669805
RAMRAT,Ram Ratna Wires Limited,0.4246695439303005,-0.026747503566329756,-1.726555652936025,30.596319590030273,38.98116013882003,61.57060518731988,54.875690607734796,885.1087627985399,Electrical products,560.65,INR,602.45,INR,457.6020000000001,371.93537500000025,516.9541974825135
BAJAJHLDNG,Bajaj Holdings & Investment Limited.,0.7088210067451274,-0.026869682042095836,-2.139224969314396,-3.0234578627280624,9.549514181960939,5.30188679245283,-15.43939393939394,1377.4321641297154,Financial conglomerates,11162,INR,13880,INR,11030.759999999975,10716.945000000032,11278.030815655664
SANDUMA,Sandur Manganese & Iron Ores Ltd,0.6920236855379736,-0.03031987467783812,-4.912280701754385,-7.100258276590739,-12.130230079061906,-1.134432783608187,25.60647481282403,118.73205189659198,Other metals/Minerals,197.83,INR,273,INR,203.1010000000002,210.59044999999995,201.98114476670438
ZEEL,Zee Entertainment Enterprises Limited,0.417454168077528,-0.03273679615888382,-12.918250950570346,-8.736800159394297,-14.383177570093459,11.312272174969626,-21.967632027257242,-20.339130434782607,Broadcasting,91.61,INR,121.8,INR,102.0424,93.26679999999989,98.66404155055666
RSL,Rajputana Stainless Limited,0.4998029797990201,-0.03304692663582412,1.9662921348314606,25.215591583304597,39.74437942716354,48.77049180327869,48.77049180327869,48.77049180327869,Steel,181.5,INR,184.89,INR,148.15019999999996,,168.15192034274207
INGERRAND,Ingersoll-Rand (India) Limited,0.29342388345991344,-0.035077583360841415,5.113907572141458,10.071795337847053,24.54561813928378,27.324572930354794,24.863402061855666,1031.9392523364486,Trucks/Construction/Farm machinery,4844.7,INR,4955,INR,4502.557999999997,3993.759,4673.394551454803
JUBLFOOD,Jubilant Foodworks Limited,0.5034941222904107,-0.04141644232760171,-3.892483822797414,2.5276125743415414,12.086381051898297,-3.460000000000002,-25.38259390941413,2916.875,Restaurants,482.7,INR,667.75,INR,460.4539999999999,489.7845000000009,488.11076361710155
DATAPATTNS,Data Patterns (India) Limited,0.46320667075469174,-0.05013842565343844,-1.9461077844311376,0.5482456140350878,8.907363420427554,36.057449775957735,77.16383307573416,435.5995623573338,Electronic production equipment,4585,INR,5000,INR,4479.784000000003,3585.597,4577.2273375042805
VRLLOG,VRL Logistics Ltd.,0.8399396390293181,-0.050360919926148766,0.9152542372881317,4.547848990342402,27.71342771342771,10.05545286506469,6.321428571428568,106.7361111111111,Trucking,297.7,INR,310.2,INR,266.6090000000002,261.29089999999985,291.2617583351411
INDUSINVIT,Indus Infra Trust,0.4689911750373587,-0.052234907842693225,-0.8439443292863597,0.9192284508740196,6.2509915913057235,6.402923419129332,18.95204262877443,18.751662381416782,Real estate investment trusts,133.94,INR,138,INR,131.44259999999989,124.51665000000003,133.47764916743813
CARRARO,Carraro India Ltd.,0.38808171887206655,-0.05618503605207757,-2.3870495701481738,-1.17592592592593,0.49905838041430833,4.842829076620821,16.913133968671264,-18.026113671274963,Auto parts: OEM,533.65,INR,667.55,INR,538.4690000000005,532.7065,535.8984206502091
ALKEM,Alkem Laboratories Ltd.,0.5570127822110927,-0.05777007510109763,-3.035964502568893,-7.6594609020549775,-2.066232663458817,-6.989247311827957,-3.5315985130111525,276.0869565217391,Pharmaceuticals: major,5190,INR,5933.5,INR,5523.399999999991,5524.7374999999965,5360.571617208705
AVL,Aditya Vision Ltd.,1.183634762156722,-0.05829447035310172,1.703389830508467,-6.242187500000007,11.793199813693517,28.21581196581196,27.969716357432286,36.37499999999999,Electronics/Appliance stores,600.05,INR,705,INR,622.5400000000002,538.7772499999996,603.7898082252522
INDIGO,InterGlobe Aviation Ltd,0.5774978672623973,-0.06024096385542169,-4.2700519330640505,-8.846153846153847,10.796972395369545,12.482202183198865,-13.892733564013842,481.56111920496755,Airlines,4977,INR,5970,INR,5237.751999999992,4884.636000000002,5150.726989768095
GEOJITFSL,Geojit Financial Services Ltd,0.5800048852199775,-0.060408360517092134,0.09680542110357973,4.7353760445682385,10.146471371504667,35.60655737704918,6.4607464607464555,899.2706218392223,Investment banks/Brokers,82.72,INR,86.5,INR,79.57519999999988,71.97340000000008,81.30451659263446
WINDLAS,Windlas Biotech Ltd.,0.7243833287154943,-0.06654245408570669,13.732518806482545,30.629167874746294,39.884500745156465,49.17555128799417,13.520459584761122,157.74599542334093,Pharmaceuticals: major,1126.35,INR,1152.4,INR,907.7490000000007,825.6129999999993,997.0442498362835
TECHM,Tech Mahindra Limited,0.5729150520368295,-0.0688360450563147,-0.19374999999999432,-3.974744437763073,5.8460926625571705,20.067669172932337,6.02881614766617,1126.0268714011515,Information technology services,1596.9,INR,1854,INR,1563.9420000000025,1516.8075000000024,1606.189808883334
JKIL,J. Kumar Infraprojects Limited,0.4325970448633345,-0.07176542956734999,-3.6857707509881377,-1.5255607193372307,-0.743380855397144,2.052141137053714,-24.9075500770416,794.2201834862385,Engineering & construction,487.35,INR,672,INR,494.2529999999998,520.9225000000005,494.40941626647884
JSL,Jindal Stainless Limited,1.4506687114124543,-0.07448537378114227,4.808238636363639,-0.22312373225151821,6.012931034482762,-3.919526010807998,-3.9507940640458243,2094.7724052099857,Steel,737.85,INR,884,INR,720.8229999999996,749.2474999999998,723.4992832889508
SURYAROSNI,Surya Roshni Limited,1.2349495656072966,-0.07846395273700152,-0.7609443043777202,-9.792074669777907,-15.762645914396884,1.163551401869163,-29.93851132686084,6772.6984126984125,Steel,216.49,INR,314.5,INR,237.52279999999996,243.1282500000001,223.11920253831917
GARUDA,Garuda Construction and Engineering Limited,0.5366856961695331,-0.0838550983899853,1.7187411075066767,2.836593785960862,4.557154557154552,9.41536577900214,-12.814634146341469,70.21904761904761,Engineering & construction,178.73,INR,249.3,INR,178.45119999999986,179.99740000000008,179.0258555866826
SANOFICONR,Sanofi Consumer Healthcare India Limited,1.7894502559537058,-0.08798211822893942,0.4999043245311815,-8.880551700208189,-11.504033362117987,-1.3685446009389715,-19.198076923076925,-10.027837259100645,Pharmaceuticals: major,4201.7,INR,5357,INR,4466.984000000003,4491.78600000001,4274.44989781213
SUVEN,Suven Life Sciences Limited,0.5118156388887883,-0.09250693802035753,2.717391304347826,21.367795793867398,40.311804008908695,177.94117647058823,75.81395348837209,40497.42657423771,Pharmaceuticals: major,378,INR,403.35,INR,334.85400000000016,222.1032999999999,360.1537691399105
KSCL,Kaveri Seed Co. Ltd.,0.351280746652896,-0.09398496240600589,-5.79820230408912,-6.36718258462313,-12.970760233918126,1.5697515697515696,-38.757201646090536,1723.7745098039218,Agricultural commodities/Milling,744.1,INR,1225,INR,814.9799999999999,878.724,772.055777746358
BAGMANE.RR,Bagmane Prime Office REIT,0.7716514965034047,-0.09400263207369272,-0.6450406656071774,0.520192944292062,2.517603935564772,2.6859903381642525,2.6859903381642525,2.6859903381642525,Real estate investment trusts,106.28,INR,110.46,INR,105.5924,,106.59013351055616
HEXT,Hexaware Technologies Limited,0.2698332880978881,-0.0945000945000945,-6.525198938992038,-6.4424778761061905,-1.4265734265734222,14.353704705246082,-30.263852242744058,-29.094567404426556,Packaged software,528.6,INR,807.75,INR,555.1640000000002,574.7015000000002,550.4389797259124
ICRA,ICRA Limited,0.5170062678594682,-0.09817356267768763,1.485559941824226,-4.878286270691334,-3.9618560755013763,-11.182834803163924,-22.652414885193984,804.5370370370371,Financial publishing/Services,4884.5,INR,6982,INR,5070.432000000004,5517.562999999989,4966.505886547376
CCL,CCL Products (India) Limited,1.030156629515655,-0.09934073873384891,-0.4768331084120517,-2.3740181802135614,3.4798877455565993,6.879227053140101,16.4421052631579,16534.586466165412,Food: specialty/candy,1106.2,INR,1242.2,INR,1154.554,1068.32975,1113.4342602962513
CENTURYPLY,Century Plyboards (India) Ltd.,0.27649609494664307,-0.100106780565937,1.141891891891898,-3.2572868868351232,-2.0481612354403844,5.267229254571033,-4.057172157415713,3738.2051282051284,Building products,748.45,INR,859,INR,770.1020000000025,766.5570000000008,757.345949024758
ICICIPRULI,ICICI Prudential Life Insurance Co. Ltd.,0.6892203718108465,-0.100999899000101,-3.076923076923075,-3.970873786407765,3.2355703997495042,-20.330245670559805,-22.726562499999996,49.86363636363637,Life/Health insurance,494.55,INR,706.8,INR,503.5669999999999,567.3037499999999,504.350060951046
SAIL,Steel Authority of India Limited,0.5376232720039142,-0.10152284263958815,1.9425019425019423,12.489282652186352,-0.35443037974682967,26.640926640926647,51.384615384615394,635.7009345794393,Steel,196.8,INR,209.7,INR,173.58880000000022,163.92935000000006,185.81058096181636
NDRAUTO,NDR Auto Components Ltd.,0.44480843412705606,-0.1035625517812759,-1.7852294325278275,-12.679541339770665,-10.375371655104063,2.9089615931721258,-32.23585612588983,2530.7272727272725,Auto parts: OEM,723.45,INR,1186.6,INR,805.1549999999994,780.6504999999997,755.9014410479738
MANIPALHOS,Manipal Health Enterprises Limited,0.5534750471911397,-0.11019283746555848,-10.909090909090905,11.226993865030682,11.226993865030682,11.226993865030682,11.226993865030682,11.226993865030682,Hospital/Nursing management,725.2,INR,815,INR,,,723.4910258071483
GOPAL,Gopal Snacks Limited,0.5848917234172882,-0.11303692539561211,-5.033136306645157,-4.296028880866418,-8.900343642611675,-9.336525307797523,-30.236842105263154,-24.47293447293447,Food: specialty/candy,265.1,INR,398,INR,271.539,291.8162499999993,273.4879730053055
BLUESTARCO,Blue Star Limited,1.3101465006779491,-0.11442417715555263,-0.6693440428380187,-12.090515964694031,-8.727474014392033,-23.465703971119133,-27.18351324828263,44869.696969696975,Industrial machinery,1484,INR,2032.9,INR,1589.8519999999978,1721.1125000000006,1509.8465680774145
PATANJALI,Patanjali Foods Limited,0.8786344191092871,-0.11665208515601554,-1.8624641833810889,-5.098365198115816,-19.41176470588235,-31.486297259451888,-44.30586874621782,6242.598547587896,Agricultural commodities/Milling,342.5,INR,614.9,INR,364.29099999999994,464.6154999999999,349.60960287329914
ANURAS,Anupam Rasayan India Ltd.,0.3081937637504556,-0.12094823415578133,-2.1100047415836922,1.950617283950621,-8.5830258302583,-1.0227726727926452,9.454802509498984,138.21153846153845,Pharmaceuticals: major,1238.7,INR,1415,INR,1243.1340000000012,1276.6134999999988,1242.1919993311958
EQUITASBNK,Equitas Small Finance Bank Ltd.,0.36529576188690766,-0.12322015334063992,-1.6448698934879316,-4.98827819744725,0.20604395604396386,25.86266390614217,41.65048543689321,134.56591639871382,Regional banks,72.95,INR,83.9,INR,76.36939999999998,68.23274999999998,74.59124999276267
OSWALPUMPS,Oswal Pumps Limited,2.192067936559843,-0.1252012162403945,-5.67567567567568,-15.136778115501523,-30.200000000000003,-7.93075020610058,-66.94293156523798,-55.96214511041009,Industrial machinery,279.2,INR,840,INR,345.7099999999999,399.608,300.2889206841807
PPLPHARMA,Piramal Pharma Limited,0.7890249153313014,-0.12587999440533834,-0.5478180129990746,5.792878660674597,26.08593290170688,40.01307189542484,5.3195673549655815,9.673059398134404,Pharmaceuticals: major,214.22,INR,220.36,INR,194.77119999999985,171.97894999999988,210.24557665440508
VINDHYATEL,Vindhya Telelinks Limited,0.7998942391439592,-0.12791462612382137,8.011857707509874,11.538775510204074,25.878667833617378,172.18127490039836,78.02605863192181,6731.75,Engineering & construction,2732.7,INR,2814,INR,2205.906,1626.91875,2494.870064735633
DIAMONDYD,Prataap Snacks Ltd.,0.33809087031962937,-0.12933264355923435,-1.0084608153149266,-1.588785046728976,-0.6433350488934637,14.66046327459908,11.268011527377519,-8.795275590551183,Food: specialty/candy,1158.3,INR,1245,INR,1167.848,1086.5787499999992,1165.7140641579533
MVELECTRO,Mv Electrosystems Limited,0.45440179869645886,-0.130021213987536,12.278812124942311,40.32692307692309,40.32692307692309,40.32692307692309,40.32692307692309,40.32692307692309,Trucks/Construction/Farm machinery,729.7,INR,780,INR,,,637.5344897959184
LTM,LTM Limited,0.6766430329249526,-0.13157894736842105,1.1797640471905702,-0.7626933972543037,10.56081573197378,6.6510538641686185,-13.008595988538682,582.7586206896551,Data processing services,4554,INR,6429.5,INR,4299.33,4828.065000000005,4544.041411141841
SHADOWFAX,Shadowfax Technologies Limited,0.33592991281927,-0.13466717968448094,8.78038558256497,3.9530599166933693,27.542997542997547,109.21328389488957,130.50621669627,130.50621669627,Packaged software,259.55,INR,268.65,INR,236.19099999999995,,250.96871182159003
TITAN,Titan Company Limited,0.5687560975074449,-0.1392480604734434,-2.6188166828322017,2.2361614598183412,17.591941906769737,18.11764705882353,34.224598930481285,105196.279083299,Other consumer specialties,5020,INR,5186.7,INR,4837.741999999998,4314.0515000000005,5038.641718368862
SENORES,Senores Pharmaceuticals Ltd.,0.5575590987998755,-0.13982102908277402,-3.133053031330518,4.148742253007662,36.80681927018487,92.53268634586874,100.42093447453345,138.0666666666667,Pharmaceuticals: major,1428.4,INR,1599,INR,1417.3879999999997,1014.30125,1454.7797608677183
SAPPHIRE,Sapphire Foods India Ltd.,0.5714337660594331,-0.14425598880922544,-4.22222222222222,18.78835153406136,26.694398225180255,22.1485482059783,-29.278637770897834,-15.396296296296294,Restaurants,228.43,INR,338,INR,206.34779999999992,202.48125000000024,229.07089893998454
IOC,Indian Oil Corp. Ltd.,0.5537182549271601,-0.14513788098694996,0.021807080031984546,-4.371394815484045,-1.0071942446043207,-20.027897245147045,-2.535769939084865,628.4697740631938,Integrated oil,137.6,INR,188.96,INR,139.86440000000022,151.44925000000003,138.4322381462191
TURTLEMINT,Turtlemint Fintech Solutions Limited,0.261242918758067,-0.14554023147825876,-6.210128889467512,25.286956521739143,6.805040770941443,6.805040770941443,6.805040770941443,6.805040770941443,Insurance brokers/Services,144.08,INR,160,INR,134.78799999999998,,142.1395176693062
ASTRAL,Astral Limited,0.39426627963782945,-0.15382557517388673,-2.7806720500130124,3.1008287292817744,-3.9935691318327917,-10.551228280407425,4.3986013986014045,32109.276960437735,Miscellaneous manufacturing,1492.9,INR,1768.7,INR,1446.3540000000025,1505.9859999999978,1503.6334455835402
PARKHOSPS,Park Medi World Limited,0.7412154870015866,-0.15695849319846134,-1.6323024054982818,0.8100017608733973,0.12242042672263825,48.3160621761658,80.25818639798487,80.25818639798487,Hospital/Nursing management,286.25,INR,305,INR,284.1639999999997,,283.2011012665033
ASTERDM,Aster DM Quality Care Limited,0.43866284154638907,-0.1588310038119441,3.408567480423765,-6.458333333333333,6.340506157802141,19.414893617021278,25.72,329.37158469945354,Hospital/Nursing management,785.75,INR,891.3,INR,800.694000000001,698.6827499999999,782.5110213255214
HEROMOTOCO,Hero Motocorp Limited,0.9261891489019112,-0.16012056136385042,-4.4872950081095695,-4.983865184653998,8.207431604736627,-4.86447675462215,-3.723887375113533,1599.8076343736102,Motor vehicles,5300,INR,6388.5,INR,5310.934000000005,5417.0535,5509.9740936129265
TMPV,Tata Motors Passenger Vehicles Ltd,0.4961429589864953,-0.16025641025641024,-1.889763779527559,-10.744985673352435,-22.31920199501247,-12.005649717514125,-26.906671899115874,2361.7158825905985,Motor vehicles,311.5,INR,446.57329736,INR,332.20600000000064,350.08524999999895,320.64807684351007
BHEL,Bharat Heavy Electricals Limited,0.845952493643427,-0.16211208893005757,-0.6682027649769533,4.64862240563176,10.538461538461544,68.03741960631456,94.96201157742402,3395.4035216663183,Electrical products,431.1,INR,446.5,INR,412.86800000000005,333.59865000000013,423.3254819606632
SGFIN,SG Finserve Limited,0.8985095151609784,-0.16252955082740975,-2.1858714533873638,-5.218123158928312,16.903114186851216,78.28496042216359,77.74562672629227,65.81595092024541,Investment banks/Brokers,675.7,INR,727.45,INR,669.29,508.32325000000014,679.6635769990199
ESABINDIA,Esab India Limited,0.6114749121817945,-0.16454134101192924,-0.7280759162303665,7.0294584582818835,1.7354124748490947,13.220750139951484,18.36714787358564,7846.955021531238,Electrical products,6067.5,INR,7319.5,INR,5857.939999999995,5840.218500000005,6055.3565817164845
ELECTCAST,Electrosteel Castings Ltd.,0.4663690740443053,-0.16696481812760952,5.962025316455688,16.26388888888888,11.464713715046605,30.20687509721572,-17.84277161644912,1295.1666666666665,Steel,83.71,INR,103.95,INR,75.34700000000004,75.73794999999986,78.44429238415886
CONCOR,Container Corporation of India Limited,0.7376502755997244,-0.16704333300580185,1.1247138449288299,-2.298297913260899,12.252789746989281,6.054279749478079,-8.303249097472925,2488.302273242402,Railroads,508,INR,569.8,INR,500.95300000000026,495.6292500000002,511.420608527786
BIRET.RR,Brookfield India Real Estate Trust,0.5704187561606122,-0.1694073662996127,0.0849194729136224,-0.20438552950450775,6.676029962546831,-1.4730469876044847,6.876172607879927,21.3311991007739,Real estate investment trusts,341.79,INR,375.69,INR,340.9836000000003,335.65525000000036,342.31921438416134
FINPIPE,Finolex Industries Limited,0.8410457430483822,-0.16991818753933935,-1.1897346455711952,-4.324487334137524,-8.728423475258927,-14.737973662993827,-27.250630589314383,11071.12676056338,Miscellaneous manufacturing,158.63,INR,222.5,INR,164.52279999999988,172.32525000000015,160.41441576760735
